customer_id,campaign_id,amount,sale_date
4653,10,80,2024-07-06
4653,13,140,2024-07-06
4653,17,40,2024-07-06
4405,6,40,2025-06-11
4217,20,140,2025-08-06
4217,10,200,2025-08-06
22,11,140,2023-11-29
2316,6,180,2025-06-29
2316,18,100,2025-06-29
2316,14,80,2025-06-29
2316,2,140,2025-06-29
3929,2,120,2024-12-24
2138,2,180,2024-03-22
2138,19,200,2024-03-22
2818,20,140,2025-08-03
2818,19,160,2025-08-03
2818,17,200,2025-08-03
2818,16,40,2025-08-03
2818,18,40,2025-08-03
1280,9,40,2024-05-01
1280,17,80,2024-05-01
1280,6,140,2024-05-01
2471,20,100,2024-09-06
2471,4,140,2024-09-06
171,10,200,2024-10-01
171,8,140,2024-10-01
2409,12,140,2025-08-02
2409,3,160,2025-08-02
2409,8,40,2025-08-02
3776,2,100,2025-09-23
3776,3,160,2025-09-23
3776,3,80,2025-09-23
3776,3,80,2025-09-23
2198,20,80,2024-01-31
2198,7,80,2024-01-31
2198,2,20,2024-01-31
4576,19,40,2024-08-13
4165,20,100,2024-07-14
4165,8,180,2024-07-14
1137,2,100,2024-01-01
1137,2,40,2024-01-01
1116,5,60,2024-07-30
1116,15,100,2024-07-30
1116,17,200,2024-07-30
2828,12,100,2025-06-28
2828,9,140,2025-06-28
3433,20,160,2023-12-08
3433,7,100,2023-12-08
3433,19,160,2023-12-08
3433,8,100,2023-12-08
3433,2,100,2023-12-08
3711,16,120,2024-11-15
3711,19,60,2024-11-15
3711,2,100,2024-11-15
3711,2,20,2024-11-15
3711,18,180,2024-11-15
620,10,80,2024-03-07
620,6,200,2024-03-07
2447,3,80,2025-06-24
2447,11,80,2025-06-24
2447,18,200,2025-06-24
3553,13,140,2025-10-02
3553,17,100,2025-10-02
3553,11,160,2025-10-02
3553,18,120,2025-10-02
3216,4,80,2023-12-30
3216,12,160,2023-12-30
3216,20,160,2023-12-30
2419,3,180,2024-01-29
2419,1,200,2024-01-29
2615,5,100,2024-01-29
2615,20,160,2024-01-29
2615,20,140,2024-01-29
1174,11,160,2025-08-18
1174,5,20,2025-08-18
1174,8,120,2025-08-18
4450,14,200,2025-05-20
4450,15,80,2025-05-20
4450,13,160,2025-05-20
4450,15,40,2025-05-20
3050,12,160,2025-09-27
3050,13,200,2025-09-27
3050,19,20,2025-09-27
3050,13,20,2025-09-27
3050,6,160,2025-09-27
4096,14,20,2024-01-06
4096,16,120,2024-01-06
4096,6,200,2024-01-06
2468,1,80,2025-09-19
2468,9,200,2025-09-19
1149,20,80,2025-07-29
1149,19,100,2025-07-29
1149,15,20,2025-07-29
1149,10,120,2025-07-29
3789,8,120,2024-12-31
3789,13,60,2024-12-31
1898,18,160,2024-07-04
1898,12,100,2024-07-04
1898,7,80,2024-07-04
1898,20,40,2024-07-04
1898,19,100,2024-07-04
2973,6,20,2024-07-01
2973,20,140,2024-07-01
2973,4,200,2024-07-01
2973,16,180,2024-07-01
2973,16,140,2024-07-01
4765,2,40,2025-08-30
4765,8,60,2025-08-30
4977,5,40,2024-06-21
4977,5,100,2024-06-21
4977,12,180,2024-06-21
4267,14,140,2025-07-27
4267,12,80,2025-07-27
4267,2,40,2025-07-27
4267,15,60,2025-07-27
4267,4,160,2025-07-27
2323,19,140,2025-01-24
2323,5,80,2025-01-24
2323,16,60,2025-01-24
2323,18,60,2025-01-24
4541,5,140,2024-01-04
4541,18,40,2024-01-04
4541,12,180,2024-01-04
4541,8,40,2024-01-04
4541,19,200,2024-01-04
409,20,60,2024-04-29
409,4,120,2024-04-29
409,19,140,2024-04-29
409,10,100,2024-04-29
3347,4,100,2025-08-17
3347,1,60,2025-08-17
946,14,120,2025-02-24
946,20,140,2025-02-24
2506,5,160,2025-05-22
2506,13,100,2025-05-22
2506,3,140,2025-05-22
2506,2,40,2025-05-22
2506,14,80,2025-05-22
3164,15,120,2024-09-06
3164,3,20,2024-09-06
2711,17,40,2024-01-29
2711,16,100,2024-01-29
2711,17,140,2024-01-29
2711,19,140,2024-01-29
2552,15,160,2024-04-26
2552,7,20,2024-04-26
2801,8,160,2023-12-13
2801,3,200,2023-12-13
4278,2,160,2024-12-13
4278,8,160,2024-12-13
3541,2,200,2023-12-25
3541,1,200,2023-12-25
3541,2,80,2023-12-25
3541,4,100,2023-12-25
375,5,40,2025-03-29
4036,8,40,2023-10-27
4036,2,140,2023-10-27
4036,19,160,2023-10-27
4036,17,60,2023-10-27
4036,12,200,2023-10-27
4393,9,40,2025-07-15
4393,11,20,2025-07-15
4393,15,200,2025-07-15
4393,5,40,2025-07-15
3795,8,100,2024-05-13
3795,10,100,2024-05-13
3795,20,180,2024-05-13
3795,11,60,2024-05-13
2708,3,100,2025-01-06
2708,20,140,2025-01-06
2708,18,80,2025-01-06
2708,18,120,2025-01-06
2708,13,20,2025-01-06
1042,10,180,2025-09-09
1042,3,100,2025-09-09
1954,16,40,2023-12-21
1954,7,100,2023-12-21
3948,20,200,2024-06-11
3948,7,80,2024-06-11
3948,4,200,2024-06-11
3948,11,40,2024-06-11
4664,5,60,2024-10-17
4664,7,80,2024-10-17
4664,8,60,2024-10-17
4664,4,20,2024-10-17
4664,11,200,2024-10-17
2562,4,60,2025-02-25
4691,13,180,2025-07-17
4691,13,140,2025-07-17
4691,2,140,2025-07-17
4691,4,160,2025-07-17
4691,7,120,2025-07-17
4910,16,20,2025-03-28
4910,14,140,2025-03-28
4910,2,40,2025-03-28
4910,11,120,2025-03-28
3720,10,100,2024-03-25
3198,17,60,2025-01-09
3198,1,120,2025-01-09
3198,16,100,2025-01-09
3198,16,160,2025-01-09
194,7,40,2025-05-05
194,6,200,2025-05-05
194,3,100,2025-05-05
194,3,40,2025-05-05
194,10,160,2025-05-05
3269,10,100,2025-01-17
2926,6,140,2025-10-11
2926,11,80,2025-10-11
2926,13,60,2025-10-11
2926,16,200,2025-10-11
2840,20,160,2024-07-31
2840,11,140,2024-07-31
2840,1,40,2024-07-31
2840,13,160,2024-07-31
2840,14,100,2024-07-31
4846,18,200,2025-02-03
4846,8,160,2025-02-03
4846,10,120,2025-02-03
4846,1,60,2025-02-03
2762,7,180,2025-03-03
2762,6,80,2025-03-03
2762,6,140,2025-03-03
656,12,200,2025-08-03
656,20,160,2025-08-03
3977,18,160,2023-12-13
3977,9,60,2023-12-13
3977,9,120,2023-12-13
3977,8,80,2023-12-13
3977,11,60,2023-12-13
2451,3,180,2025-09-08
2508,6,60,2025-06-28
2508,20,120,2025-06-28
2508,2,160,2025-06-28
2508,7,60,2025-06-28
4588,9,180,2025-04-07
4588,12,140,2025-04-07
4588,20,20,2025-04-07
4588,19,120,2025-04-07
4588,11,80,2025-04-07
1922,8,160,2024-10-06
2544,17,120,2025-09-15
2544,11,100,2025-09-15
256,10,180,2025-01-29
256,14,80,2025-01-29
256,3,40,2025-01-29
256,2,100,2025-01-29
3910,6,80,2024-03-10
3910,3,20,2024-03-10
3910,10,60,2024-03-10
3910,3,80,2024-03-10
3910,6,200,2024-03-10
4927,5,180,2024-09-25
4927,3,60,2024-09-25
4927,15,100,2024-09-25
4927,9,80,2024-09-25
4927,15,200,2024-09-25
481,17,200,2025-01-12
3427,12,80,2024-10-23
3427,4,80,2024-10-23
4668,5,80,2023-11-24
4668,5,200,2023-11-24
4668,16,200,2023-11-24
4668,1,60,2023-11-24
4668,3,200,2023-11-24
2027,5,200,2024-06-08
959,18,120,2025-05-27
959,14,100,2025-05-27
959,9,180,2025-05-27
959,17,200,2025-05-27
4684,7,140,2024-08-24
4684,13,40,2024-08-24
4742,3,80,2024-01-18
4742,19,180,2024-01-18
4742,2,200,2024-01-18
4742,11,20,2024-01-18
4742,17,20,2024-01-18
2861,2,20,2025-04-03
2861,4,160,2025-04-03
2861,15,100,2025-04-03
2861,13,180,2025-04-03
3994,10,140,2023-12-08
3994,5,120,2023-12-08
3994,10,140,2023-12-08
3563,13,120,2025-07-28
3563,5,160,2025-07-28
3563,15,140,2025-07-28
3563,15,160,2025-07-28
3563,17,20,2025-07-28
849,2,80,2025-10-11
2636,19,200,2024-08-24
2636,9,180,2024-08-24
2500,1,200,2025-02-02
2500,20,120,2025-02-02
3284,20,140,2024-05-01
3284,9,60,2024-05-01
3284,12,200,2024-05-01
3284,12,40,2024-05-01
3284,14,40,2024-05-01
2495,5,80,2024-08-23
2495,19,80,2024-08-23
2495,13,120,2024-08-23
2495,4,20,2024-08-23
2495,8,140,2024-08-23
1542,13,120,2024-04-04
4677,16,140,2024-02-09
1931,2,80,2024-02-12
1931,18,140,2024-02-12
3292,6,100,2023-11-28
4918,4,180,2024-12-12
1097,16,140,2024-03-31
1097,7,140,2024-03-31
1097,16,200,2024-03-31
1097,2,160,2024-03-31
1097,4,200,2024-03-31
2932,9,80,2025-09-28
2932,4,180,2025-09-28
2932,8,140,2025-09-28
2932,14,140,2025-09-28
2932,19,40,2025-09-28
2472,3,160,2024-09-06
2472,18,160,2024-09-06
2472,12,180,2024-09-06
2472,6,160,2024-09-06
1671,17,40,2024-04-27
1671,4,120,2024-04-27
1016,9,180,2024-03-23
1016,11,180,2024-03-23
1689,12,40,2024-09-30
3556,18,40,2025-04-09
3556,19,200,2025-04-09
3556,9,120,2025-04-09
4338,1,180,2025-08-21
3831,1,60,2025-09-14
3831,11,100,2025-09-14
3831,7,60,2025-09-14
3831,12,100,2025-09-14
4311,12,60,2025-06-15
4311,7,120,2025-06-15
4311,16,60,2025-06-15
4311,18,120,2025-06-15
4311,10,60,2025-06-15
1474,11,60,2025-06-08
3228,11,60,2024-06-19
3228,14,80,2024-06-19
509,4,60,2025-08-02
509,18,140,2025-08-02
509,10,60,2025-08-02
509,7,80,2025-08-02
509,10,160,2025-08-02
765,8,140,2023-12-16
765,1,80,2023-12-16
765,20,120,2023-12-16
765,6,160,2023-12-16
2544,6,20,2025-09-01
4363,4,60,2023-10-19
4363,16,140,2023-10-19
4363,20,40,2023-10-19
4363,19,140,2023-10-19
4363,5,80,2023-10-19
3693,2,20,2025-04-09
3693,12,140,2025-04-09
3693,5,60,2025-04-09
3693,18,80,2025-04-09
4053,18,160,2025-04-27
4621,15,140,2025-05-30
469,1,160,2024-04-08
469,9,80,2024-04-08
469,13,100,2024-04-08
3003,15,180,2025-10-04
3003,9,120,2025-10-04
3003,1,180,2025-10-04
3003,18,140,2025-10-04
2795,18,40,2025-09-10
2795,2,80,2025-09-10
2795,10,80,2025-09-10
2795,20,80,2025-09-10
1652,8,100,2025-07-05
1652,7,200,2025-07-05
1652,15,180,2025-07-05
1652,13,160,2025-07-05
1652,18,140,2025-07-05
1584,8,180,2023-12-29
1584,14,100,2023-12-29
1584,9,180,2023-12-29
1584,12,200,2023-12-29
1584,1,80,2023-12-29
152,17,160,2024-04-15
152,7,180,2024-04-15
152,16,180,2024-04-15
3324,1,60,2024-03-09
180,17,20,2025-05-23
180,18,100,2025-05-23
752,18,20,2025-06-04
752,12,180,2025-06-04
752,7,160,2025-06-04
379,5,40,2025-03-05
379,1,40,2025-03-05
379,4,80,2025-03-05
379,9,20,2025-03-05
379,4,100,2025-03-05
2032,19,60,2025-04-11
2032,7,20,2025-04-11
2032,20,200,2025-04-11
2032,16,100,2025-04-11
4628,12,180,2024-07-07
4628,15,60,2024-07-07
4628,3,180,2024-07-07
4628,2,20,2024-07-07
4482,17,40,2023-12-07
4482,13,180,2023-12-07
4482,13,80,2023-12-07
2287,14,160,2025-05-21
2287,4,20,2025-05-21
2287,6,180,2025-05-21
827,1,20,2024-01-12
827,10,40,2024-01-12
4348,1,60,2025-05-06
4937,9,180,2023-12-03
4937,20,200,2023-12-03
4937,9,60,2023-12-03
3304,3,120,2024-10-10
3304,4,80,2024-10-10
3304,14,160,2024-10-10
4908,19,20,2025-07-12
4908,12,120,2025-07-12
4908,19,180,2025-07-12
3266,4,60,2025-06-05
1008,7,20,2024-03-08
1008,16,160,2024-03-08
1008,20,140,2024-03-08
695,6,40,2025-10-03
4030,1,60,2025-07-22
4030,1,160,2025-07-22
4030,1,40,2025-07-22
4030,14,80,2025-07-22
2758,11,80,2025-06-24
2758,11,20,2025-06-24
2758,17,200,2025-06-24
1722,3,180,2025-04-25
1722,20,120,2025-04-25
1722,4,160,2025-04-25
1722,13,60,2025-04-25
1722,18,20,2025-04-25
102,8,60,2024-06-11
516,4,20,2024-07-07
3144,3,180,2024-02-07
3144,9,20,2024-02-07
3144,12,20,2024-02-07
3144,2,60,2024-02-07
3144,9,60,2024-02-07
1879,18,20,2024-09-29
1879,10,40,2024-09-29
1879,9,140,2024-09-29
4202,14,40,2024-12-22
4202,20,100,2024-12-22
4486,2,120,2023-10-30
4486,13,40,2023-10-30
4486,13,180,2023-10-30
107,17,80,2024-03-10
107,8,40,2024-03-10
107,5,160,2024-03-10
107,18,120,2024-03-10
107,5,80,2024-03-10
2731,9,20,2023-10-30
2731,9,120,2023-10-30
2731,2,80,2023-10-30
1859,4,160,2024-03-18
1859,6,100,2024-03-18
1859,18,100,2024-03-18
2840,10,100,2024-12-17
4440,13,80,2024-04-05
2115,15,140,2024-04-11
2115,18,160,2024-04-11
443,2,60,2024-11-23
443,7,80,2024-11-23
443,19,180,2024-11-23
98,4,180,2023-12-16
98,5,160,2023-12-16
98,7,180,2023-12-16
98,6,20,2023-12-16
98,2,180,2023-12-16
2927,8,120,2025-09-30
2927,9,100,2025-09-30
2927,15,20,2025-09-30
2927,15,40,2025-09-30
1662,5,200,2024-11-06
1662,1,200,2024-11-06
1662,13,80,2024-11-06
1662,15,100,2024-11-06
4032,14,20,2025-06-10
4032,11,120,2025-06-10
3956,4,100,2025-07-27
3956,13,160,2025-07-27
2657,9,180,2023-11-14
3634,7,160,2025-02-26
1160,7,40,2025-02-15
1160,3,40,2025-02-15
2535,9,140,2024-04-27
2535,5,180,2024-04-27
2535,18,60,2024-04-27
1684,5,180,2023-11-06
1735,16,200,2025-05-16
682,5,140,2024-02-09
682,1,60,2024-02-09
682,3,80,2024-02-09
682,18,60,2024-02-09
1060,5,180,2025-03-07
1060,20,60,2025-03-07
1060,6,120,2025-03-07
1060,8,20,2025-03-07
1060,5,160,2025-03-07
878,2,100,2025-03-15
878,18,160,2025-03-15
878,11,200,2025-03-15
878,12,200,2025-03-15
3248,17,60,2024-02-03
4019,12,60,2024-11-15
4019,2,180,2024-11-15
4019,9,120,2024-11-15
4019,6,80,2024-11-15
835,11,200,2024-08-17
835,5,80,2024-08-17
835,18,20,2024-08-17
835,16,120,2024-08-17
835,1,20,2024-08-17
1619,14,120,2025-02-22
1619,13,80,2025-02-22
1619,20,180,2025-02-22
1619,1,60,2025-02-22
1619,6,80,2025-02-22
4565,6,120,2025-03-22
4565,11,180,2025-03-22
4565,10,120,2025-03-22
4565,15,140,2025-03-22
4565,13,140,2025-03-22
2366,4,180,2025-03-12
2366,16,60,2025-03-12
2366,14,60,2025-03-12
2366,18,140,2025-03-12
59,15,200,2023-10-21
59,15,80,2023-10-21
3520,4,80,2025-05-04
3520,5,100,2025-05-04
3753,19,40,2024-03-29
3753,16,20,2024-03-29
3753,13,60,2024-03-29
3753,1,60,2024-03-29
3753,16,180,2024-03-29
4698,12,120,2024-11-13
4698,10,180,2024-11-13
4698,6,140,2024-11-13
4698,15,200,2024-11-13
960,2,60,2024-11-05
960,11,200,2024-11-05
960,4,40,2024-11-05
3752,13,80,2025-04-20
3752,18,60,2025-04-20
3752,4,120,2025-04-20
4944,13,180,2025-09-23
4944,3,160,2025-09-23
4944,18,40,2025-09-23
4944,13,60,2025-09-23
1497,1,40,2024-02-28
1497,8,160,2024-02-28
1259,5,140,2024-10-17
1259,6,200,2024-10-17
459,6,160,2024-05-25
4666,3,20,2024-01-31
4666,9,80,2024-01-31
4744,8,100,2025-03-16
4744,10,20,2025-03-16
4744,9,60,2025-03-16
4744,12,160,2025-03-16
4744,15,100,2025-03-16
3162,4,80,2025-02-26
3162,14,80,2025-02-26
4175,13,140,2024-04-13
4175,3,60,2024-04-13
4790,16,140,2024-04-14
2653,6,160,2023-11-03
2653,14,80,2023-11-03
2653,18,20,2023-11-03
2653,10,200,2023-11-03
1038,3,200,2025-04-20
1038,5,140,2025-04-20
4466,16,80,2024-07-04
4466,14,160,2024-07-04
4466,12,140,2024-07-04
3635,17,80,2024-11-07
3635,1,100,2024-11-07
3635,15,160,2024-11-07
3455,2,40,2024-04-15
3455,13,140,2024-04-15
3455,7,200,2024-04-15
3455,20,180,2024-04-15
3455,11,100,2024-04-15
4053,4,100,2024-10-23
4053,8,40,2024-10-23
4053,7,40,2024-10-23
4053,14,160,2024-10-23
2304,13,120,2024-07-02
2304,4,160,2024-07-02
496,13,160,2024-05-04
496,17,200,2024-05-04
3296,6,160,2025-07-08
3296,13,40,2025-07-08
3296,6,100,2025-07-08
3296,1,160,2025-07-08
3296,3,40,2025-07-08
1298,1,140,2024-12-08
1298,9,120,2024-12-08
1298,4,20,2024-12-08
649,2,200,2025-01-30
649,2,140,2025-01-30
649,12,160,2025-01-30
649,20,160,2025-01-30
649,4,80,2025-01-30
1768,11,60,2025-03-28
1768,8,60,2025-03-28
1768,1,140,2025-03-28
1768,5,40,2025-03-28
2862,20,80,2024-06-26
4286,13,80,2024-03-27
4286,19,100,2024-03-27
4286,17,80,2024-03-27
4790,10,100,2023-11-15
4790,11,120,2023-11-15
4790,7,160,2023-11-15
4790,2,140,2023-11-15
875,9,60,2025-03-26
2951,14,60,2024-04-08
2951,12,60,2024-04-08
4161,12,20,2024-01-02
4161,17,180,2024-01-02
4161,4,100,2024-01-02
4161,10,80,2024-01-02
4161,3,20,2024-01-02
4901,2,120,2024-03-02
1161,4,120,2023-12-15
1161,1,120,2023-12-15
1161,15,20,2023-12-15
1161,5,60,2023-12-15
1161,8,140,2023-12-15
2116,16,140,2024-08-25
2116,16,60,2024-08-25
2116,12,180,2024-08-25
2116,1,160,2024-08-25
2116,2,20,2024-08-25
1292,8,80,2025-08-01
1292,5,100,2025-08-01
1292,18,180,2025-08-01
1659,18,120,2025-07-20
1659,8,60,2025-07-20
4529,18,40,2024-12-09
3207,20,120,2025-07-03
3207,11,20,2025-07-03
3207,18,200,2025-07-03
3207,12,100,2025-07-03
3207,1,20,2025-07-03
2204,7,60,2024-07-22
2204,15,180,2024-07-22
2204,8,160,2024-07-22
2204,8,120,2024-07-22
2204,13,20,2024-07-22
4201,10,140,2024-07-20
2463,2,100,2025-09-12
2463,2,120,2025-09-12
2463,14,120,2025-09-12
2463,20,160,2025-09-12
2463,4,180,2025-09-12
2574,15,180,2025-06-30
2346,13,140,2024-04-29
2346,15,160,2024-04-29
2346,3,20,2024-04-29
2346,14,200,2024-04-29
2346,10,160,2024-04-29
3870,12,200,2024-10-08
3425,20,100,2024-05-07
3425,14,200,2024-05-07
3425,5,100,2024-05-07
3425,2,20,2024-05-07
1542,17,100,2023-11-04
1542,6,160,2023-11-04
1542,18,60,2023-11-04
1902,9,60,2025-06-09
1902,5,140,2025-06-09
1902,20,120,2025-06-09
1902,16,80,2025-06-09
83,2,200,2025-09-16
83,10,60,2025-09-16
83,3,160,2025-09-16
83,12,160,2025-09-16
2572,13,100,2024-05-03
2572,2,200,2024-05-03
2572,1,200,2024-05-03
2572,5,20,2024-05-03
3852,15,200,2025-01-07
3852,1,80,2025-01-07
3852,5,60,2025-01-07
3852,17,200,2025-01-07
3852,17,60,2025-01-07
3308,15,140,2024-07-08
3308,5,160,2024-07-08
3308,14,20,2024-07-08
3308,13,180,2024-07-08
3308,12,180,2024-07-08
2607,18,80,2024-10-27
2925,16,160,2025-01-03
2925,14,60,2025-01-03
4563,11,140,2024-11-25
4563,15,20,2024-11-25
4563,11,60,2024-11-25
541,18,140,2024-03-05
541,18,80,2024-03-05
541,1,100,2024-03-05
541,5,160,2024-03-05
541,17,180,2024-03-05
1489,11,40,2024-07-15
875,15,120,2023-10-19
875,1,120,2023-10-19
2692,14,180,2024-04-01
2692,9,80,2024-04-01
2692,5,120,2024-04-01
4217,17,60,2023-12-05
4217,3,20,2023-12-05
4217,6,140,2023-12-05
4217,18,60,2023-12-05
4217,15,160,2023-12-05
4845,7,40,2024-01-19
4845,17,160,2024-01-19
4845,20,140,2024-01-19
4845,18,20,2024-01-19
860,5,200,2025-06-09
398,16,160,2025-04-03
398,4,20,2025-04-03
4062,8,160,2025-07-29
4188,1,200,2024-06-10
4188,13,80,2024-06-10
4188,4,160,2024-06-10
3889,7,120,2024-01-06
3889,20,180,2024-01-06
3889,18,40,2024-01-06
1162,14,180,2025-06-11
1162,15,20,2025-06-11
1294,4,20,2024-12-30
2858,13,80,2025-01-04
2858,10,100,2025-01-04
2858,18,140,2025-01-04
2858,13,60,2025-01-04
4009,10,20,2024-03-28
4009,18,80,2024-03-28
4009,10,140,2024-03-28
4009,12,100,2024-03-28
4009,19,20,2024-03-28
3892,1,20,2025-03-01
4279,9,140,2024-03-10
4279,19,200,2024-03-10
4279,2,60,2024-03-10
4279,14,180,2024-03-10
4279,13,160,2024-03-10
296,7,100,2024-02-14
296,17,120,2024-02-14
296,1,40,2024-02-14
1017,12,200,2025-06-25
1017,6,120,2025-06-25
4813,3,60,2024-10-29
4813,9,60,2024-10-29
928,5,200,2024-07-08
928,11,20,2024-07-08
928,13,100,2024-07-08
928,18,160,2024-07-08
583,2,60,2025-05-21
583,17,160,2025-05-21
583,19,20,2025-05-21
583,20,200,2025-05-21
2364,2,200,2023-10-19
2364,18,160,2023-10-19
2364,14,100,2023-10-19
2364,14,180,2023-10-19
759,3,20,2024-09-30
759,16,80,2024-09-30
759,18,160,2024-09-30
759,11,120,2024-09-30
570,6,80,2025-03-15
570,16,60,2025-03-15
570,6,200,2025-03-15
4103,2,60,2024-04-01
4103,15,180,2024-04-01
4103,2,200,2024-04-01
4103,5,160,2024-04-01
4445,4,100,2025-03-14
3569,4,200,2024-03-25
3569,2,100,2024-03-25
3569,11,60,2024-03-25
3569,3,120,2024-03-25
3569,19,20,2024-03-25
3949,8,80,2025-01-26
3949,1,140,2025-01-26
3949,10,160,2025-01-26
3949,4,40,2025-01-26
2185,18,140,2024-08-04
2185,9,180,2024-08-04
2185,9,80,2024-08-04
2185,19,40,2024-08-04
3553,19,200,2025-02-11
3553,1,40,2025-02-11
3553,12,80,2025-02-11
3553,7,40,2025-02-11
3137,16,20,2023-10-28
3137,2,200,2023-10-28
3137,2,160,2023-10-28
3137,5,140,2023-10-28
3137,14,40,2023-10-28
678,17,100,2024-09-28
2635,12,120,2024-12-14
2635,4,60,2024-12-14
3855,19,20,2025-07-21
3855,7,60,2025-07-21
3855,20,40,2025-07-21
3519,15,40,2024-04-20
3519,6,20,2024-04-20
3519,20,20,2024-04-20
2347,6,80,2024-11-04
2347,15,40,2024-11-04
2347,20,140,2024-11-04
2347,2,100,2024-11-04
1456,17,180,2024-04-03
1456,5,160,2024-04-03
1456,19,40,2024-04-03
1456,7,80,2024-04-03
89,1,120,2025-07-20
2487,2,180,2024-05-14
2487,10,40,2024-05-14
2487,18,60,2024-05-14
1517,10,40,2025-07-11
1517,4,60,2025-07-11
1517,18,40,2025-07-11
1517,18,100,2025-07-11
3088,8,180,2025-05-24
3088,14,120,2025-05-24
4859,1,200,2024-07-30
2495,19,160,2025-08-19
2495,11,200,2025-08-19
2495,4,40,2025-08-19
2495,19,100,2025-08-19
2540,3,20,2024-05-11
2540,19,60,2024-05-11
2540,1,20,2024-05-11
2540,18,40,2024-05-11
2540,11,120,2024-05-11
2301,11,160,2025-03-19
2301,19,200,2025-03-19
2301,18,200,2025-03-19
2301,5,20,2025-03-19
1477,3,120,2024-02-14
1477,19,160,2024-02-14
1477,14,40,2024-02-14
1477,4,200,2024-02-14
2185,6,40,2024-08-07
2185,14,20,2024-08-07
2868,19,100,2023-10-23
2868,10,100,2023-10-23
2868,1,200,2023-10-23
2868,14,200,2023-10-23
2793,19,200,2025-02-27
2793,11,100,2025-02-27
2793,1,180,2025-02-27
2793,1,180,2025-02-27
2793,13,100,2025-02-27
2539,6,60,2024-03-21
2539,9,20,2024-03-21
2539,16,20,2024-03-21
2539,10,140,2024-03-21
3953,10,40,2025-01-31
1095,12,200,2024-06-24
1095,19,200,2024-06-24
1095,18,140,2024-06-24
1095,12,60,2024-06-24
2321,5,160,2025-02-22
2321,14,120,2025-02-22
2321,3,100,2025-02-22
2852,2,100,2024-07-08
2852,14,100,2024-07-08
2852,14,200,2024-07-08
2852,7,160,2024-07-08
2852,5,40,2024-07-08
1707,5,120,2024-01-02
1707,12,180,2024-01-02
2724,13,120,2023-11-28
2724,4,60,2023-11-28
2724,9,180,2023-11-28
2724,4,40,2023-11-28
3561,15,20,2025-04-10
3561,15,200,2025-04-10
4636,19,180,2023-11-04
4636,5,200,2023-11-04
4636,1,120,2023-11-04
4636,4,40,2023-11-04
4636,4,60,2023-11-04
2390,11,60,2025-09-17
2390,12,200,2025-09-17
4337,17,140,2024-07-15
4337,4,20,2024-07-15
4337,18,200,2024-07-15
4337,5,200,2024-07-15
4575,8,180,2024-05-11
346,15,120,2024-02-29
346,7,40,2024-02-29
346,14,80,2024-02-29
346,9,60,2024-02-29
2258,1,140,2025-07-27
2258,4,200,2025-07-27
2258,19,100,2025-07-27
3381,1,140,2024-05-17
3381,8,100,2024-05-17
981,4,120,2025-04-17
981,7,200,2025-04-17
3179,19,140,2024-04-10
3179,9,100,2024-04-10
3179,10,180,2024-04-10
3179,14,200,2024-04-10
4888,8,20,2024-10-05
4888,18,80,2024-10-05
167,12,120,2025-08-25
167,16,80,2025-08-25
167,10,160,2025-08-25
167,7,120,2025-08-25
167,16,120,2025-08-25
2016,20,80,2025-01-02
2016,9,120,2025-01-02
2016,1,40,2025-01-02
199,12,60,2024-10-14
199,2,80,2024-10-14
199,9,120,2024-10-14
199,7,80,2024-10-14
199,6,100,2024-10-14
960,5,200,2025-04-04
960,15,80,2025-04-04
960,5,80,2025-04-04
960,18,200,2025-04-04
3280,16,60,2025-06-02
3280,16,120,2025-06-02
1076,16,20,2025-05-20
3517,17,20,2024-02-26
3517,3,180,2024-02-26
3517,12,160,2024-02-26
4596,14,80,2024-09-21
2962,14,200,2025-07-19
2962,16,100,2025-07-19
2962,16,100,2025-07-19
